id,head_repo_id,base_repo_id,head_commit_id,base_commit_id,pullreq_id,intra_branch
50889901,111034631,3671423,1223789432,1223780958,2829,0
58768353,117510799,3671423,1343084884,1341033026,3274,0
52351901,106722905,3671423,1249442137,1249413918,2925,0
12834802,33154043,3671423,402004967,401164915,729,0
26797069,49998998,3671423,743624989,743241227,1624,0
27552413,55874161,3671423,760113370,759671664,1648,0
17768783,45089759,3671423,529883165,529876080,1074,0
15687358,40295744,3671423,473058949,473038048,933,0
26870442,11393392,3671423,745268152,745244214,1627,0
12648092,32819718,3671423,397740078,397703448,723,0
22404775,59830975,3671423,646358079,646199547,1374,0
51747664,106722905,3671423,1235842630,1235842627,2896,0
16517325,44179840,3671423,499501498,499018242,1010,0
49689077,108619763,3671423,1202168940,1202136392,2766,0
58033122,117510799,3671423,1331526122,1331454550,3219,0
33506655,85499759,3671423,887365573,887310233,1950,0
17779968,32819718,3671423,530127502,529894787,1075,0
16598277,14235591,3671423,501240055,500992697,1014,0
59651509,117510799,3671423,1355231582,1347737088,3293,0
27832378,71624248,3671423,765994477,765849668,1658,0
34346371,74266702,3671423,904545337,904460386,1996,0
28819701,75109343,3671423,787222629,787003744,1715,0
26009950,34154299,3671423,726024303,725796606,1572,0
8108877,9400892,3671423,273035229,272651986,401,0
5520848,12718556,3671423,186313351,186313333,231,0
6507585,9400892,3671423,225402993,223602445,287,0
44684469,32815674,3671423,1113771356,1113403223,2538,0
17579102,40295744,3671423,524971347,524215049,1059,0
5986670,13088715,3671423,209648418,209480117,263,0
15658636,40295744,3671423,472130273,471990950,919,0
44483196,106722905,3671423,1109776098,1109590308,2524,0
12090889,9400892,3671423,384381491,384377627,676,0
22469516,49998998,3671423,647657192,647635633,1379,0
28441266,49998998,3671423,778836074,778816370,1694,0
15801595,40295744,3671423,478240506,476507436,959,0
33837326,74266702,3671423,894034838,893719876,1967,0
27347594,71624248,3671423,755579891,755561175,1643,0
16811819,45114746,3671423,507038370,507016168,1019,0
60023921,117510799,3671423,1360457329,1360275152,3322,0
21205580,14235591,3671423,613472514,613472513,1325,0
57296709,108619763,3671423,1322628607,1322628602,3185,0
58569871,117510799,3671423,1340209785,1339917482,3266,0
16836508,39748145,3671423,507647337,507270085,1020,0
59712358,117510799,3671423,1356111426,1355798265,3310,0
58432146,106722905,3671423,1337557059,1337348705,3254,0
58446670,117510799,3671423,1337896916,1337841894,3257,0
58904577,100882018,3671423,1344953513,1343957156,3280,0
20853473,40295744,3671423,607896915,607896900,1275,0
15687888,40295744,3671423,473067706,473038048,930,0
17304729,14235591,3671423,518162805,517912359,1039,0
51758927,108619763,3671423,1236034309,1236005442,2899,0
23338874,13124558,3671423,667743834,667708708,1427,0
15687865,40295744,3671423,473067053,473038048,927,0
21392987,45089759,3671423,618522037,618338387,1337,0
50417878,108619763,3671423,1215106411,1215106403,2811,0
13315671,32969672,3671423,412971648,411983020,751,0
11171578,15550217,3671423,362583546,362032072,604,0
43742171,99142056,3671423,1095294075,1095263781,2477,0
21328718,56488745,3671423,617326060,617246299,1333,0
11903394,31497770,3671423,380333162,378989183,664,0
11935135,14235591,3671423,381026485,380569387,665,0
6954280,12532744,3671423,240492058,240463563,320,0
21141188,37523983,3671423,612978945,612978941,1319,0
6048259,12164950,3671423,211512725,211047251,265,0
15698626,40295744,3671423,473285536,473283631,941,0
21242681,14235591,3671423,614071915,613889015,1327,0
6813727,9400892,3671423,235963948,235082749,297,0
51843574,120201586,3671423,1240394345,1240394331,2907,0
13260411,33914935,3671423,411856553,411790841,748,0
34422602,87453699,3671423,905839282,905839279,1999,0
37576528,94326343,3671423,970990819,970989135,2187,0
38857440,32815674,3671423,999538988,999537267,2242,0
12265791,9400892,3671423,388681164,388373801,688,0
15828008,40295744,3671423,479882950,479457820,961,0
58030638,108619763,3671423,1331454564,1331454550,3218,0
11750279,31198671,3671423,376690356,376012063,648,0
39572792,32815674,3671423,1014850779,1014847491,2272,0
12503580,32095766,3671423,394136472,393316330,715,0
57305744,117510799,3671423,1322674700,1322674696,3187,0
43533506,105892538,3671423,1091251477,1091186248,2461,0
16837995,39748145,3671423,507683439,507270085,1021,0
40145235,99609292,3671423,1026686229,1026535059,2288,0
5726002,13680303,3671423,202206087,200444287,252,0
26245042,68942812,3671423,731437697,731243785,1580,0
9155826,15550217,3671423,307403529,307403509,486,0
13367322,33914935,3671423,414098093,413208460,755,0
20232129,40295744,3671423,593360783,593070935,1200,0
11171879,15550217,3671423,362586931,362032072,606,0
16330774,40295744,3671423,494719194,494188456,996,0
34754174,74266702,3671423,910074604,910074602,2013,0
15082313,30670733,3671423,454060619,454019888,869,0
4941132,12532744,3671423,172199433,171900176,182,0
55686873,117510799,3671423,1297651562,1297651535,3125,0
13500375,33914935,3671423,417185067,417179234,769,0
14552980,36313962,3671423,441403594,441362754,834,0
29679291,59830975,3671423,804738858,804738844,1760,0
4922576,12532744,3671423,170351667,170351652,180,0
14280275,32969672,3671423,435382138,434790003,803,0
9709514,9400892,3671423,322421784,322421778,516,0
4421849,11393392,3671423,149917650,147956944,146,0
8629247,15550217,3671423,284627160,284601818,438,0
25601053,38055295,3671423,717089242,717027334,1560,0
15121421,36313962,3671423,455155829,454742846,876,0
52857629,37523983,3671423,1259143053,1259074734,2950,0
60732406,117510799,3671423,1370805138,1370037648,3358,0
41282409,101750587,3671423,1048692925,1048578177,2323,0
47334446,108356898,3671423,1162217500,1162032177,2657,0
35657328,45089759,3671423,931052531,930935019,2070,0
29713166,37478455,3671423,805164191,805164189,1763,0
61744427,96767090,3671423,1384950371,1381407831,3435,0
55744752,69514451,3671423,1297995173,1297995154,3130,0
14442304,36313962,3671423,438800630,438772242,810,0
4859606,9400892,3671423,162767898,161410483,175,0
20168880,32969672,3671423,591842646,591755050,1195,0
14468958,36313962,3671423,439268103,439108420,822,0
14553714,36313962,3671423,441420509,441362754,837,0
43021423,32815674,3671423,1081689888,1081503764,2439,0
62698892,117510799,3671423,1397829874,1397487285,3472,0
15346106,14235591,3671423,460832935,460437084,898,0
15369390,32348336,3671423,461649847,461525223,899,0
5135784,13088715,3671423,180511560,180466760,188,0
5196985,13343823,3671423,184066387,184066383,209,0
18728273,32095766,3671423,553861781,553208627,1121,0
42089817,101908258,3671423,1063834586,1063798279,2362,0
13857230,9400892,3671423,425761955,425586580,790,0
14483632,14235591,3671423,439769561,439748289,827,0
9413817,9400892,3671423,315578498,315578497,502,0
54060082,117510799,3671423,1278857165,1278696081,3022,0
53714941,32815674,3671423,1273396637,1273365984,3008,0
35029435,74266702,3671423,918896456,918592458,2023,0
19919150,32348336,3671423,,580184188,1172,0
53199502,32815674,3671423,1264918570,1264879999,2970,0
52503217,117510799,3671423,1252590353,1252482803,2937,0
30402649,74266702,3671423,819751916,819627486,1789,0
36849366,61691241,3671423,954980973,954916521,2152,0
14433131,32969672,3671423,438640990,435758040,806,0
48119904,105490377,3671423,1175210666,1175210664,2697,0
41929349,102169725,3671423,1060850972,1060687846,2350,0
56135243,108619763,3671423,1303518536,1303518530,3140,0
35642345,74266702,3671423,930745685,930445005,2068,0
63481744,108619763,3671423,1408152632,1398189209,3479,0
35695218,68673148,3671423,931724623,931702563,2074,0
55500760,117510799,3671423,1296582644,1296582637,3117,0
35488269,73669211,3671423,927870280,927789005,2049,0
35920764,73669211,3671423,936068101,935711293,2097,0
14437860,36313962,3671423,438690643,435758040,807,0
25800773,40295744,3671423,721405508,721384646,1571,0
5040977,11393392,3671423,176265792,174059440,186,0
34723588,87453699,3671423,909524632,909363529,2011,0
35706996,32815674,3671423,931956964,931903582,2075,0
13407940,34154299,3671423,415053149,414915512,758,0
29632507,73966762,3671423,804172102,804007286,1757,0
18707742,50242368,3671423,553438782,553208627,1120,0
55304233,69802535,3671423,1295501043,1295501037,3119,0
15105637,32819718,3671423,454742624,454159754,873,0
53569348,117510799,3671423,1271211225,1271199206,2996,0
53730222,117510799,3671423,1273596653,1273473786,3009,0
14907744,36313962,3671423,450076036,448715596,858,0
30400055,70985897,3671423,819701826,819627486,1788,0
36488734,91844730,3671423,947372043,947303072,2132,0
8837780,9400892,3671423,294476055,294475710,457,0
24573535,61691241,3671423,694536792,694185006,1494,0
35429089,74266702,3671423,926551570,926427410,2045,0
15917698,14235591,3671423,483628735,483628727,971,0
16447838,43971690,3671423,498046677,497742423,1007,0
60614616,108619763,3671423,1369032138,1369019696,3351,0
16327372,39748145,3671423,494669875,494188456,995,0
22778063,60743548,3671423,655243669,655242038,1407,0
51702168,32815674,3671423,1235126394,1235113066,2891,0
15697810,40295744,3671423,473269857,473038048,934,0
11485544,30740789,3671423,370514248,370325644,627,0
16385527,14235591,3671423,496471301,496263730,1001,0
12393360,32348336,3671423,391586537,391080887,699,0
17679532,40295744,3671423,525758891,525758865,1067,0
43499511,61691241,3671423,1090519337,1090517307,2456,0
12729424,32969672,3671423,399615984,397949993,724,0
17501106,32348336,3671423,521691225,521691218,1047,0
43542283,105892538,3671423,1091440331,1091369280,2464,0
26587712,69802535,3671423,738973322,738516765,1602,0
57457596,117510799,3671423,1323583193,1323583175,3194,0
39755756,98853088,3671423,1018820737,1018522451,2278,0
52127539,91844730,3671423,1245564120,1245547458,2916,0
28351515,71624248,3671423,777026399,776680520,1689,0
60485744,117510799,3671423,1367179954,1367179936,3330,0
11521870,14235591,3671423,371483214,371052918,630,0
11452766,30616339,3671423,369572149,369181494,621,0
12405843,32371266,3671423,391864265,391671767,702,0
20931706,55962443,3671423,609900540,608957203,1292,0
15698582,40295744,3671423,473284967,473283631,939,0
45056770,105892538,3671423,1120361815,1120330668,2556,0
33835257,74266702,3671423,893990633,893719876,1966,0
12954766,14235591,3671423,404612163,403321932,734,0
50417092,108619763,3671423,1215100319,1215095292,2810,0
6813747,9400892,3671423,235964525,235082749,298,0
50364943,60131714,3671423,1214348153,1214303727,2804,0
15698838,40295744,3671423,473288642,473283631,943,0
6065510,12164950,3671423,211956571,211709953,266,0
6102728,15806510,3671423,213028830,212095540,269,0
58454152,108619763,3671423,1338048080,1337995159,3261,0
13024672,33154043,3671423,406305594,405928480,743,0
26605398,69347002,3671423,739302913,739237236,1604,0
11978711,30769598,3671423,382163477,382138596,669,0
12779329,32348336,3671423,400687950,400627778,726,0
7207901,13680303,3671423,247782341,244029649,341,0
60613636,108619763,3671423,1369013412,1368878693,3350,0
27069808,70985897,3671423,749698636,749694880,1633,0
7040460,13088715,3671423,243027768,242539049,332,0
45025466,30711244,3671423,1119561568,1119515950,2552,0
12636681,32793474,3671423,397425446,394646650,720,0
49775467,108619763,3671423,1203538085,1203538075,2773,0
12963773,31779374,3671423,404799669,404689242,735,0
16377113,32348336,3671423,496262070,496237539,999,0
22500567,59830975,3671423,648303480,648176883,1381,0
52157110,120750885,3671423,1246050639,1246028393,2920,0
50249620,117510799,3671423,1212106393,1212014455,2797,0
51471122,108619763,3671423,1232638334,1232214697,2876,0
16587979,39748145,3671423,500963526,500364832,1013,0
16803997,45089759,3671423,506849864,506054321,1018,0
33722280,45813836,3671423,891740370,891731159,1958,0
46576717,108619763,3671423,1149065250,1148975854,2629,0
12646531,32815674,3671423,397689945,397475393,722,0
32580645,61691241,3671423,867022668,866923589,1915,0
40425097,100128223,3671423,1032017368,1032008354,2291,0
56288517,108619763,3671423,1306156056,1306156052,3148,0
12011133,31688476,3671423,382877410,382802185,671,0
57694142,106722905,3671423,1326810090,1326810084,3205,0
17578832,40295744,3671423,524964767,524215049,1056,0
15698513,40295744,3671423,473283638,473283631,936,0
58105856,106722905,3671423,1332726983,1332705595,3243,0
5750800,9400892,3671423,202989074,202793756,255,0
15984832,42752921,3671423,487048678,486849798,981,0
18265546,49305254,3671423,543047461,542388126,1098,0
27553654,71624248,3671423,760117516,759671664,1649,0
12517970,9400892,3671423,394340148,394321174,717,0
33835244,74266702,3671423,893990133,893719876,1965,0
18289622,14235591,3671423,543548534,543126244,1099,0
51076248,108619763,3671423,1227192121,1227115857,2845,0
21460909,37478455,3671423,619577560,619577549,1340,0
11631957,30711244,3671423,373827925,373759686,640,0
52144248,94326343,3671423,1245851835,1245807170,2918,0
11363106,30465296,3671423,367629221,365830144,614,0
11420540,14235591,3671423,368995158,367758665,616,0
28345895,73966762,3671423,776942397,776680520,1687,0
11474570,30711244,3671423,370230050,369804921,624,0
12421089,32371266,3671423,392128542,392128335,706,0
60682094,61691241,3671423,1370096161,1370037648,3354,0
15687743,40295744,3671423,473064416,473038048,924,0
32534950,83238032,3671423,865899621,865666961,1909,0
50391256,117529050,3671423,1214941599,1214823815,2805,0
60021317,117510799,3671423,1360424996,1360275152,3320,0
37175051,49998998,3671423,961939506,961887075,2168,0
11294443,30327796,3671423,365805102,364956236,613,0
6618683,12532744,3671423,228716812,228716811,291,0
33738384,83294237,3671423,892050970,891775950,1960,0
20982512,14235591,3671423,611058078,611058070,1306,0
6171240,13124558,3671423,214918458,214678269,275,0
59864253,117510799,3671423,1358215213,1358215196,3315,0
50672913,32815674,3671423,1219163290,1219163266,2822,0
43859520,97922178,3671423,1097378782,1097340108,2483,0
13224606,30711244,3671423,411091531,409451762,747,0
28448707,74199620,3671423,778974835,778846236,1695,0
17979137,14235591,3671423,535992217,535572878,1089,0
22081639,55659858,3671423,639567601,639250100,1365,0
12465232,32348336,3671423,393289402,393247151,714,0
31795934,74266702,3671423,850097023,850059710,1884,0
12233765,30711244,3671423,388007266,387629623,684,0
39301630,97922178,3671423,1008951625,1008633376,2258,0
35159943,89111892,3671423,921493691,921423554,2029,0
4818728,12164950,3671423,161410484,161410466,174,0
15186256,38055295,3671423,456483337,456483335,886,0
12945929,33343195,3671423,404431725,403321932,733,0
12999326,33154043,3671423,405630574,405487635,739,0
22987912,55928578,3671423,659993272,659748700,1415,0
19681103,52675490,3671423,575012046,575012041,1155,0
4425396,11393392,3671423,150025872,150025630,147,0
56139847,108619763,3671423,1303561548,1303561540,3141,0
15147764,37967347,3671423,455868859,455863251,883,0
15407050,14235591,3671423,462518779,461739603,900,0
14299238,35889562,3671423,435749397,435388219,804,0
14555681,36313962,3671423,441491290,441362754,838,0
54686437,32815674,3671423,1289243467,1289208984,3065,0
47075994,32815674,3671423,1157302130,1157302116,2646,0
14019548,35430254,3671423,430124300,429638476,798,0
14466318,36313962,3671423,439240774,439108420,816,0
52646404,108619763,3671423,1255520056,1255439801,2941,0
5201525,11393392,3671423,184141184,184119635,211,0
10283946,9400892,3671423,341333144,340089288,554,0
5132456,12532744,3671423,180337538,176266564,187,0
20499452,14235591,3671423,599391011,599169278,1223,0
30373031,32095766,3671423,819181208,818805794,1785,0
13702199,34569753,3671423,421597174,420774108,781,0
36182617,83238032,3671423,941315475,941280744,2117,0
18900207,14235591,3671423,557679517,556911312,1130,0
15195038,14235591,3671423,456874226,456874222,887,0
20163132,54139424,3671423,591738771,590581378,1194,0
40809991,100886336,3671423,1039492531,1039326178,2300,0
60950097,117510799,3671423,1373721095,1373084301,3375,0
36227885,89502769,3671423,942296399,937758278,2102,0
52476837,94326343,3671423,1252172278,1252107200,2934,0
47056535,71624248,3671423,1157136215,1157093927,2643,0
41381843,101908258,3671423,1050326901,1050171806,2327,0
20544890,14235591,3671423,600271664,599994289,1233,0
25021251,45813836,3671423,704363451,704310604,1534,0
4914754,12491851,3671423,169413252,169163716,179,0
19839187,53127264,3671423,580211603,580184192,1168,0
30147280,74266702,3671423,814632677,814623220,1777,0
18746200,32348336,3671423,554286426,553208627,1122,0
36212042,68673148,3671423,941966573,941948371,2119,0
13414180,33914935,3671423,415204223,415135800,767,0
10283892,9400892,3671423,341332514,340089288,553,0
52431583,117510799,3671423,1251289639,1251256125,2928,0
46984831,108619763,3671423,1156035524,1156011040,2642,0
15138852,32969672,3671423,455528185,455290125,880,0
29932511,74266702,3671423,810508923,810339149,1769,0
25064506,45813836,3671423,705250922,704875932,1537,0
30134980,74266702,3671423,814350554,814096714,1776,0
8837732,9400892,3671423,294475718,294475710,456,0
19931140,41372274,3671423,583018943,582967783,1175,0
53036869,32815674,3671423,1262478542,1262446125,2960,0
61774395,134726190,3671423,1385507144,1381407831,3436,0
20147866,32095766,3671423,591439896,590581378,1193,0
36057220,73669211,3671423,938546054,938453045,2105,0
61543410,117510799,3671423,1382295572,1381408373,3432,0
14944720,34154299,3671423,451075757,450589453,860,0
4986657,12718556,3671423,173977018,173977008,185,0
61178471,32815674,3671423,1377290323,1377236127,3406,0
54663309,108619763,3671423,1288967233,1288884941,3063,0
15461883,34154299,3671423,464247378,463128171,902,0
10515215,9400892,3671423,347193831,345532591,573,0
25306264,66734496,3671423,710362057,710331477,1548,0
31020010,71624248,3671423,832416382,831927840,1827,0
19742631,14235591,3671423,575629035,575629030,1158,0
30515974,74266702,3671423,822109418,821954395,1797,0
30147713,74266702,3671423,814642514,814633820,1778,0
13650267,32969672,3671423,420303211,419949018,776,0
30786636,49998998,3671423,827340323,826501875,1814,0
14155483,32969672,3671423,432880719,430126946,800,0
55369102,120259129,3671423,1295907544,1295905669,3107,0
34704957,74266702,3671423,908898738,908898732,2010,0
20528379,14235591,3671423,599946460,599695376,1229,0
52730650,120259129,3671423,1257105767,1257044914,2945,0
36525785,91942076,3671423,948343860,948110406,2139,0
53731044,117510799,3671423,1273610673,1273473786,3010,0
19189098,32095766,3671423,564345823,564262921,1137,0
25563229,67361379,3671423,716137309,716053409,1557,0
5189191,13343823,3671423,183984374,183984376,206,0
35123966,74266702,3671423,920828715,920619541,2026,0
13490453,31779374,3671423,417009159,415212629,768,0
14469143,36313962,3671423,439269190,439108420,823,0
6813768,9400892,3671423,235965114,235082749,299,0
12993536,32348336,3671423,405454181,405310387,738,0
44171712,107079386,3671423,1103582588,1103445896,2504,0
38747199,96747157,3671423,997418538,997216268,2236,0
51086860,117510799,3671423,1227381201,1227208120,2849,0
15979310,14235591,3671423,486816877,486631135,979,0
38230156,92504270,3671423,985519093,985488475,2214,0
60645409,117510799,3671423,1369511036,1369209036,3352,0
15926501,14235591,3671423,483765038,483765036,972,0
16118927,42949091,3671423,488149790,487629609,984,0
16971339,45515766,3671423,510515977,509301096,1024,0
51757057,32815674,3671423,1236005456,1236005442,2897,0
51782222,120111657,3671423,1236336317,1236331395,2902,0
17768287,45089759,3671423,529871253,529415385,1073,0
43520437,61691241,3671423,1090932276,1090908437,2460,0
15787847,40295744,3671423,477351443,476507457,956,0
17839763,14235591,3671423,531549423,530641640,1081,0
56950294,117510799,3671423,1320603851,1319836228,3179,0
15786997,40295744,3671423,477329862,476507473,954,0
12518972,32348336,3671423,394397603,394397601,718,0
15686923,40295744,3671423,473051592,473038048,932,0
26010265,34154299,3671423,726031701,725796606,1573,0
51844277,120259129,3671423,1240523015,1240394331,2908,0
13264393,33914935,3671423,411936085,411858636,749,0
27008844,49998998,3671423,748175057,747872715,1632,0
11749283,31198671,3671423,376669278,376012063,644,0
17215944,45089759,3671423,516272713,514954540,1035,0
17676679,40295744,3671423,525739684,525739674,1065,0
12974245,14235591,3671423,405056733,404803983,736,0
15787346,40295744,3671423,477337173,477337165,955,0
21724442,55874161,3671423,631468771,631438732,1347,0
60573716,108619763,3671423,1368204920,1368204898,3340,0
15700488,40295744,3671423,473317044,473283631,946,0
51465364,108619763,3671423,1232591899,1232591893,2878,0
15993529,42764810,3671423,487150558,487150545,982,0
57845902,117510799,3671423,1328715648,1328715629,3209,0
32561593,83294237,3671423,866503699,866446563,1912,0
21207073,14235591,3671423,613483902,613483901,1326,0
16435699,43971690,3671423,497741314,496950644,1006,0
5526054,12164950,3671423,186348170,186348167,232,0
44857877,108273006,3671423,1116631743,1116625096,2542,0
27473811,71624248,3671423,758135037,757938082,1646,0
58778001,117510799,3671423,1343198844,1341033026,3275,0
12448095,32348336,3671423,392712721,392712720,708,0
5605571,12164950,3671423,196965773,195080827,238,0
6813783,9400892,3671423,235965553,235082749,300,0
7393539,9400892,3671423,253184663,252669771,353,0
27954245,71624248,3671423,768484129,768184829,1664,0
17060352,45762080,3671423,512651514,510859390,1031,0
46457519,108619763,3671423,1146915551,1146835802,2624,0
11749457,31198671,3671423,376674253,376012063,645,0
12158954,9400892,3671423,386385245,386033931,681,0
7903058,9400892,3671423,268451595,268008012,388,0
38528485,96319493,3671423,992634298,992634285,2229,0
27756457,71624248,3671423,764274739,763540367,1656,0
43732538,61691241,3671423,1095157473,1094938053,2476,0
11426279,9400892,3671423,369114878,367758665,618,0
10825954,9400892,3671423,352442596,352978441,581,0
15698652,40295744,3671423,473286114,473283631,942,0
16198220,43341206,3671423,490118155,490118153,987,0
26869166,11393392,3671423,745245116,745244214,1626,0
50551099,118167129,3671423,1216818788,1216797537,2819,0
12133352,30769598,3671423,385773288,384732478,679,0
34138446,86901605,3671423,900121161,900073927,1985,0
28346852,73967776,3671423,776959138,776680520,1688,0
46697767,111483347,3671423,1151627118,1151541945,2633,0
6136493,13124558,3671423,213977525,213851940,271,0
56667272,117510799,3671423,1317339733,1317339727,3171,0
15762881,40295744,3671423,476507469,476507168,957,0
50416274,108619763,3671423,1215095312,1215095292,2809,0
16246175,41372274,3671423,493265496,492880960,991,0
7040594,13088715,3671423,243032299,242539049,334,0
12410604,32378211,3671423,391951458,391671767,703,0
12419353,9400892,3671423,392104287,392104284,704,0
27935999,71624248,3671423,768106908,767936374,1662,0
20759978,55659858,3671423,605289741,604885966,1262,0
43501492,99142056,3671423,1090563665,1090556792,2457,0
11424916,14235591,3671423,369087844,367758665,617,0
16558315,43971690,3671423,500338765,499781739,1012,0
27236981,71349181,3671423,753074179,753068862,1637,0
44885097,108339116,3671423,1117061874,1116984305,2543,0
56567465,117510799,3671423,1315582487,1315582468,3169,0
5647659,13088715,3671423,198981962,198926013,247,0
37387423,93817084,3671423,966630643,966564825,2179,0
16248314,41372274,3671423,493316066,493297097,992,0
7652123,9400892,3671423,261213066,260893532,366,0
15698612,40295744,3671423,473285363,473283631,940,0
56583148,108619763,3671423,1315845214,1315845210,3170,0
28483848,73966762,3671423,779889628,779333182,1699,0
27409297,40295744,3671423,756825210,756800678,1645,0
23102775,59830975,3671423,662545407,662531466,1420,0
6124949,12164950,3671423,213668892,213062843,270,0
22527421,41372274,3671423,648996034,648832233,1386,0
49700241,108619763,3671423,1202343452,1202318579,2768,0
11426332,9400892,3671423,369115946,367758665,619,0
12294877,32170761,3671423,389336218,389283032,690,0
52176792,94326343,3671423,1246332041,1246252736,2921,0
13000250,33154043,3671423,405654436,405487635,741,0
60600292,108619763,3671423,1368732108,1368720110,3348,0
15686892,40295744,3671423,473051081,473038048,929,0
6156780,15975043,3671423,214534114,214275924,273,0
38764295,86053672,3671423,997709522,997701293,2238,0
58910508,100882018,3671423,1345037064,1343957156,3283,0
33991569,83294237,3671423,897326467,897214318,1976,0
12835250,33154043,3671423,402015893,401164915,730,0
31100470,74266702,3671423,834161855,833599227,1830,0
14923249,32371266,3671423,450532528,450184528,859,0
18918303,13124558,3671423,557997955,557713639,1131,0
61149981,108619763,3671423,1376699693,1375535923,3398,0
36745537,32815674,3671423,952956721,952789435,2148,0
59648874,117510799,3671423,1355177100,1355170033,3308,0
53893191,117510799,3671423,1276263268,1275981577,3015,0
14468877,36313962,3671423,439267637,439108420,821,0
52729479,120259129,3671423,1257090569,1257044914,2944,0
18746242,32348336,3671423,554287822,553208627,1123,0
53633002,108619763,3671423,1272194932,1272088862,3001,0
34754322,74266702,3671423,910075788,910074602,2014,0
34868667,74266702,3671423,916067150,915987732,2019,0
14468531,36313962,3671423,439265414,439108420,820,0
25016027,45813836,3671423,704264884,704127377,1531,0
4425682,11393392,3671423,150037891,150026565,148,0
14745777,36313962,3671423,446619910,445593077,853,0
18805882,40295744,3671423,555787111,555466626,1127,0
25292092,66703977,3671423,710077652,709920207,1547,0
9082512,15550217,3671423,306693235,299853893,477,0
13409183,34154299,3671423,415082887,415059568,762,0
62484450,32815674,3671423,1394914306,1393449809,3458,0
36984663,86053672,3671423,958131609,958126533,2156,0
15226635,13124558,3671423,458030635,458011111,890,0
53893634,117510799,3671423,1276272147,1275981577,3016,0
40810993,100887507,3671423,1039511270,1039326178,2301,0
4493901,11393392,3671423,153279563,152936739,150,0
36516622,91909766,3671423,947955776,947984453,2136,0
13369888,33914935,3671423,414168855,414122769,756,0
13673132,13124558,3671423,420772642,420338504,778,0
46816296,71624248,3671423,1153414762,1153411902,2637,0
14226923,14235591,3671423,434331555,432911220,801,0
5137696,13088715,3671423,180583924,180525380,191,0
53562002,108619763,3671423,1271085871,1270954014,2994,0
14956884,37478455,3671423,451306772,451210217,861,0
30405894,74266702,3671423,819812852,819785898,1792,0
61011167,108619763,3671423,1374626583,1373084301,3387,0
53584249,108619763,3671423,1271448387,1271362232,3000,0
19527521,14235591,3671423,572790741,572790731,1146,0
5136633,12532744,3671423,180542926,180525380,190,0
14844279,32969672,3671423,448680898,447830705,855,0
61238358,117510799,3671423,1378173789,1377504063,3411,0
47566720,32815674,3671423,1165931963,1165823313,2669,0
4315188,11131851,3671423,144509799,144150912,140,0
36524962,91942076,3671423,948201593,948110406,2138,0
9413943,9400892,3671423,315579655,315578497,503,0
5198524,13088715,3671423,183995511,184119635,210,0
56207925,108619763,3671423,1304633608,1304633603,3143,0
29504816,73966762,3671423,801202042,800887777,1748,0
9122293,15550217,3671423,307062488,299853893,479,0
54544367,108619763,3671423,1287105219,1287105241,3046,0
41669145,96319493,3671423,1055587512,1055512721,2344,0
14979250,36313962,3671423,451816650,451326936,863,0
55288097,108619763,3671423,1295403408,1295403396,3099,0
19956815,41372274,3671423,586114644,585876283,1178,0
15218847,37523983,3671423,457843173,457483931,888,0
13691865,13496863,3671423,420906010,420821622,780,0
19749526,52770083,3671423,575745831,575583038,1161,0
25065550,45813836,3671423,705267871,704875932,1538,0
20552059,39748145,3671423,600406686,600359004,1234,0
24795971,45813836,3671423,699256831,699172710,1506,0
29213865,61691241,3671423,795652312,795419758,1737,0
24181850,61691241,3671423,686086044,685781537,1463,0
4245839,9400892,3671423,141415445,139986188,133,0
10283659,9400892,3671423,341324785,340089288,552,0
8272281,15550217,3671423,278706012,277428475,411,0
36046595,73669211,3671423,938344258,938284765,2103,0
60731502,117510799,3671423,1370787866,1370037648,3357,0
40818003,100887507,3671423,1039638914,1039616928,2302,0
18644267,32095766,3671423,551940873,551537485,1110,0
55816512,126007566,3671423,1298580533,1298580450,3132,0
5286613,13496863,3671423,184706666,184706606,218,0
19823563,13124558,3671423,580050720,580007240,1165,0
11422366,30571931,3603847,369035185,366831909,436,0
59575538,13908478,3603847,1353930989,1307424539,697,0
11786808,31259446,3603847,377490012,372287685,441,0
5658602,14478231,3603847,199827741,195734551,284,0
18371266,13908478,3603847,545423387,545124166,535,0
31362540,30571931,3603847,839948357,839844718,624,0
59332231,11347029,3603847,1350404128,1349438149,695,0
37821356,92405376,3603847,976158774,973304855,649,0
16505719,13908478,3603847,499282027,494983249,503,0
50030282,116992369,3603847,1208266120,1163665914,677,0
5143243,13046571,3603847,180837728,180371554,249,0
36776762,13908478,3603847,953502705,953168670,643,0
62535756,135725815,3603847,1395562590,1378252247,719,0
5085400,12942479,3603847,178148640,177715865,242,0
14147967,35124361,3603847,432696047,417227030,472,0
13655878,34493354,3603847,420372274,417227030,465,0
32088953,13908478,3603847,856403671,843591597,631,0
16822366,13908478,3603847,507277930,499598018,506,0
37199575,87731921,3603847,962570789,953168670,644,0
11327653,30390331,3603847,366624266,363686992,429,0
46000818,110441793,3603847,1138464170,1102941800,670,0
13062016,33554879,3603847,407158739,397091269,457,0
21817479,13908478,3603847,633684543,611827542,574,0
51707949,118176710,3603847,1235216938,1163665914,678,0
17359914,13908478,3603847,519527363,519376533,513,0
21043379,13908478,3603847,611827556,611827542,567,0
20871461,13908478,3603847,608476143,595519814,565,0
26202195,13908478,3603847,730588851,730573242,598,0
